id,title,rating_norm,vote_confidence,fame_score,popularity_score
44425,Dabangg,0.5822844524976144,0.6134943256581226,0.7215305143642697,0.6412237012958905
576121,Total Dhamaal,0.5166132727916029,0.464173937677278,0.7901627968320114,0.5698364956908468
197483,Laadla,0.5240631819790069,0.35545313606617573,0.4861779672127338,0.4199620922970679
84858,Agneepath,0.6274678750894488,0.604389617589719,0.7819426293537041,0.6611172597438739
159090,Duplicate,0.6072832954947518,0.5199413590362247,0.7500499828999642,0.6020752366641257
20832,Krazzy 4,0.4865846754165754,0.4218533242838646,0.5058149534995057,0.4567515157184635
381418,Sanam Teri Kasam,0.7799656785476822,0.584634277917287,0.31625072087448297,0.5334189208990051
790019,Sanak,0.6059193183158392,0.37708616706396747,0.19103541489313397,0.35559591410049823
493623,Hichki,0.7546704690419117,0.5999396021128158,0.6104762133151586,0.626310215512883
25638,Laaga Chunari Mein Daag,0.5370615909895035,0.4376972475512002,0.6798235016594247,0.5252397752994131
21614,Hera Pheri,0.7039888787986006,0.6767718817711965,0.9497943938168046,0.7627611849389896
393441,Dishoom,0.5482557514242871,0.5440209338605002,0.7546125043137196,0.607833627631034
65683,Dil,0.6397795455438928,0.42519588818783693,0.6343511201521741,0.5201300063805464
11807,Jab We Met,0.7298828505980446,0.6833119614501656,0.715852348894742,0.7000597110557204
330037,Brothers,0.6382424575778037,0.5352277879101464,0.8114755412495874,0.6335543143621273
19625,Munna Bhai M.B.B.S.,0.7151660898851708,0.6957384371431471,0.767945268597143,0.7203146344906494
102353,Chaahat,0.6448825455832055,0.3819298261922535,0.6192516145069487,0.49256927059530486
493620,Aiyaary,0.5689765550803532,0.47972085660485114,0.6531898897706168,0.5451499213259061
1083241,Baby John,0.5771693183158392,0.37708616706396747,0.4055216186898176,0.4156292752395033
79464,Rockstar,0.7266605645642928,0.6394304537021647,0.5999326322328117,0.640665623890678
392271,Rangoon,0.6050712122105594,0.42519588818783693,0.7474697266584057,0.548859338332416
849920,All Ladies Do It,0.1606878798600464,0.130353832608894,0.0,0.09579778991389866
180617,Hamrahi,0.4406878798600465,0.130353832608894,0.07641416595725359,0.16072203970107474
46385,Hadh Kar Di Aapne,0.48777167844538993,0.3865834882074331,0.5396025104701038,0.4476674234219279
